YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (W/m^2),ETRN (W/m^2),Glo Mod (W/m^2),Glo Mod Unc (%),Glo Mod Source,Dir Mod (W/m^2),Dir Mod Unc (%),Dir Mod Source,Dif Mod  (W/m^2),Dif Mod Unc (%),Dif Mod Source,Meas Glo (W/m^2),Meas Glo Flg,Meas Dir (W/m^2),Meas Dir Flg,Meas Dif (W/m^2),Meas Dif Flg,TotCC (10ths),Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg
1998-01-01,1:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,1.3,1,0.079,1
1998-01-01,2:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,1.3,1,0.079,1
1998-01-01,3:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,1.3,1,0.079,1
1998-01-01,4:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,1.3,1,0.079,1
1998-01-01,5:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,1.3,1,0.079,1
1998-01-01,6:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,1.3,1,0.079,1
1998-01-01,7:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,1.3,1,0.079,1
1998-01-01,8:00,89.6,123.8,1,177,0,8,2,0,15,2,0,8,2,-9900,99,-9900,99,-9900,99,10,1.2,1,0.079,1
1998-01-01,9:00,85.2,130.1,118,1415,7,8,2,0,15,2,7,8,2,-9900,99,-9900,99,-9900,99,10,1.2,1,0.079,1
1998-01-01,10:00,78.0,141.9,293,1415,26,8,2,0,15,2,26,8,2,-9900,99,-9900,99,-9900,99,10,1.2,1,0.079,1
1998-01-01,11:00,72.6,155.0,423,1415,47,8,2,0,15,2,47,8,2,-9900,99,-9900,99,-9900,99,10,1.2,1,0.079,1
1998-01-01,12:00,69.4,169.2,499,1415,52,8,2,0,15,2,52,8,2,-9900,99,-9900,99,-9900,99,10,1.2,1,0.079,1
1998-01-01,13:00,68.7,183.9,513,1415,63,8,2,0,15,2,63,8,2,-9900,99,-9900,99,-9900,99,10,1.1,1,0.079,1
1998-01-01,14:00,70.8,198.4,466,1415,76,8,2,0,15,2,76,8,2,-9900,99,-9900,99,-9900,99,10,1.1,1,0.079,1
1998-01-01,15:00,75.2,212.1,361,1415,109,8,2,13,15,2,105,8,2,-9900,99,-9900,99,-9900,99,10,1.1,1,0.079,1
1998-01-01,16:00,81.6,224.5,205,1415,96,8,2,88,15,2,83,8,2,-9900,99,-9900,99,-9900,99,10,1.1,1,0.079,1
1998-01-01,17:00,87.7,233.6,33,837,2,8,2,22,15,2,2,8,2,-9900,99,-9900,99,-9900,99,10,1.0,1,0.079,1
1998-01-01,18:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,1.0,1,0.079,1
1998-01-01,19:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,1.0,1,0.079,1
1998-01-01,20:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,1.0,1,0.079,1
1998-01-01,21:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,0.9,1,0.079,1
1998-01-01,22:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,0.9,1,0.079,1
1998-01-01,23:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,0.9,1,0.079,1
1998-01-01,24:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,0.9,1,0.079,1
1998-01-02,1:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,0.8,1,0.079,1
1998-01-02,2:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,0.8,1,0.079,1
1998-01-02,3:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,8,0.8,1,0.079,1
1998-01-02,4:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,0.8,1,0.079,1
1998-01-02,5:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,8,0.8,1,0.079,1
1998-01-02,6:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,0.8,1,0.079,1
1998-01-02,7:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,6,0.8,1,0.079,1
1998-01-02,8:00,89.6,123.7,1,177,0,8,2,0,15,2,0,8,2,-9900,99,-9900,99,-9900,99,8,0.8,1,0.079,1
1998-01-02,9:00,85.2,129.9,118,1415,44,8,2,298,15,2,19,8,2,-9900,99,-9900,99,-9900,99,4,0.8,1,0.079,1
1998-01-02,10:00,78.0,141.8,294,1415,160,8,2,549,15,2,45,8,2,-9900,99,-9900,99,-9900,99,5,0.8,1,0.079,1
1998-01-02,11:00,72.5,154.8,424,1415,265,8,2,673,15,2,62,8,2,-9900,99,-9900,99,-9900,99,4,0.8,1,0.079,1
1998-01-02,12:00,69.3,169.0,500,1415,328,8,2,724,15,2,71,8,2,-9900,99,-9900,99,-9900,99,5,0.8,1,0.079,1
1998-01-02,13:00,68.6,183.8,515,1415,344,8,2,722,15,2,80,8,2,-9900,99,-9900,99,-9900,99,6,0.8,1,0.079,1
1998-01-02,14:00,70.6,198.3,469,1415,291,8,2,576,15,2,99,8,2,-9900,99,-9900,99,-9900,99,5,0.8,1,0.079,1
1998-01-02,15:00,75.1,212.0,364,1415,234,8,2,556,15,2,90,8,2,-9900,99,-9900,99,-9900,99,6,0.8,1,0.079,1
1998-01-02,16:00,81.5,224.5,209,1415,141,8,2,421,15,2,79,8,2,-9900,99,-9900,99,-9900,99,8,0.8,1,0.079,1
1998-01-02,17:00,87.6,233.6,35,861,3,8,2,108,15,2,2,8,2,-9900,99,-9900,99,-9900,99,10,0.8,1,0.079,1
1998-01-02,18:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,0.8,1,0.079,1
1998-01-02,19:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,0.8,1,0.079,1
1998-01-02,20:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,0.8,1,0.079,1
1998-01-02,21:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,0.8,1,0.079,1
1998-01-02,22:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,0.8,1,0.079,1
1998-01-02,23:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,0.8,1,0.079,1
1998-01-02,24:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,0.8,1,0.079,1
1998-01-03,1:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,5,0.8,1,0.079,1
1998-01-03,2:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,8,0.8,1,0.079,1
1998-01-03,3:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,9,0.8,1,0.079,1
1998-01-03,4:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,0.8,1,0.079,1
1998-01-03,5:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,7,0.8,1,0.079,1
1998-01-03,6:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,9,0.8,1,0.079,1
1998-01-03,7:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,0.8,1,0.079,1
1998-01-03,8:00,89.6,123.6,1,177,0,8,2,0,15,2,0,8,2,-9900,99,-9900,99,-9900,99,10,0.8,1,0.079,1
1998-01-03,9:00,85.2,129.8,119,1415,16,8,2,0,15,2,16,8,2,-9900,99,-9900,99,-9900,99,10,0.8,1,0.079,1
1998-01-03,10:00,78.0,141.6,294,1415,39,8,2,0,15,2,39,8,2,-9900,99,-9900,99,-9900,99,10,0.8,1,0.079,1
1998-01-03,11:00,72.5,154.7,426,1415,62,8,2,0,15,2,62,8,2,-9900,99,-9900,99,-9900,99,10,0.8,1,0.079,1
1998-01-03,12:00,69.2,168.9,502,1415,132,8,2,6,15,2,130,8,2,-9900,99,-9900,99,-9900,99,10,0.8,1,0.079,1
1998-01-03,13:00,68.5,183.7,518,1415,100,8,2,0,15,2,100,8,2,-9900,99,-9900,99,-9900,99,10,0.8,1,0.079,1
1998-01-03,14:00,70.5,198.3,472,1415,69,8,2,0,15,2,69,8,2,-9900,99,-9900,99,-9900,99,10,0.8,1,0.079,1
1998-01-03,15:00,74.9,212.0,367,1415,42,8,2,0,15,2,42,8,2,-9900,99,-9900,99,-9900,99,10,0.8,1,0.079,1
1998-01-03,16:00,81.4,224.4,212,1415,92,8,2,104,15,2,76,8,2,-9900,99,-9900,99,-9900,99,10,0.8,1,0.079,1
1998-01-03,17:00,87.6,233.7,37,884,3,8,2,28,15,2,2,8,2,-9900,99,-9900,99,-9900,99,10,0.8,1,0.079,1
1998-01-03,18:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,0.8,1,0.079,1
1998-01-03,19:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,0.8,1,0.079,1
1998-01-03,20:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,0.8,1,0.079,1
1998-01-03,21:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,0.8,1,0.079,1
1998-01-03,22:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,0.8,1,0.079,1
1998-01-03,23:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,0.7,1,0.079,1
1998-01-03,24:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,0.7,1,0.079,1
1998-01-04,1:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,0.7,1,0.079,1
1998-01-04,2:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,0.7,1,0.079,1
1998-01-04,3:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,9,0.7,1,0.079,1
1998-01-04,4:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,9,0.7,1,0.079,1
1998-01-04,5:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,9,0.7,1,0.079,1
1998-01-04,6:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,0.7,1,0.079,1
1998-01-04,7:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,5,0.7,1,0.079,1
1998-01-04,8:00,89.6,123.4,1,177,0,8,2,0,15,2,0,8,2,-9900,99,-9900,99,-9900,99,8,0.7,1,0.079,1
1998-01-04,9:00,85.2,129.6,119,1415,21,8,2,21,15,2,19,8,2,-9900,99,-9900,99,-9900,99,8,0.7,1,0.079,1
1998-01-04,10:00,77.9,141.5,295,1415,39,8,2,0,15,2,39,8,2,-9900,99,-9900,99,-9900,99,9,0.8,1,0.079,1
1998-01-04,11:00,72.4,154.6,427,1415,172,8,2,144,15,2,128,8,2,-9900,99,-9900,99,-9900,99,9,0.8,1,0.079,1
1998-01-04,12:00,69.1,168.8,504,1415,58,8,2,0,15,2,58,8,2,-9900,99,-9900,99,-9900,99,9,0.8,1,0.079,1
1998-01-04,13:00,68.4,183.6,520,1415,56,8,2,0,15,2,56,8,2,-9900,99,-9900,99,-9900,99,9,0.8,1,0.079,1
1998-01-04,14:00,70.4,198.2,475,1415,97,8,2,0,15,2,97,8,2,-9900,99,-9900,99,-9900,99,10,0.8,1,0.079,1
1998-01-04,15:00,74.8,211.9,371,1415,124,8,2,40,15,2,113,8,2,-9900,99,-9900,99,-9900,99,10,0.8,1,0.079,1
1998-01-04,16:00,81.2,224.4,216,1415,105,8,2,120,15,2,87,8,2,-9900,99,-9900,99,-9900,99,10,0.8,1,0.079,1
1998-01-04,17:00,87.5,233.8,40,908,4,8,2,34,15,2,3,8,2,-9900,99,-9900,99,-9900,99,10,0.8,1,0.079,1
1998-01-04,18:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,0.8,1,0.079,1
1998-01-04,19:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,9,0.8,1,0.079,1
1998-01-04,20:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,0.8,1,0.079,1
1998-01-04,21:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,0.8,1,0.079,1
1998-01-04,22:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,0.8,1,0.079,1
1998-01-04,23:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,0.8,1,0.079,1
1998-01-04,24:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,9,0.8,1,0.079,1
1998-01-05,1:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,9,0.8,1,0.079,1
1998-01-05,2:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,0.8,1,0.079,1
1998-01-05,3:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,0.8,1,0.079,1
1998-01-05,4:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,0.8,1,0.079,1
1998-01-05,5:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,0.9,1,0.079,1
1998-01-05,6:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,0.9,1,0.079,1
1998-01-05,7:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,0.9,1,0.079,1
1998-01-05,8:00,89.5,123.3,1,177,0,8,2,0,15,2,0,8,2,-9900,99,-9900,99,-9900,99,10,0.9,1,0.079,1
1998-01-05,9:00,85.1,129.5,120,1415,44,8,2,166,15,2,30,8,2,-9900,99,-9900,99,-9900,99,10,0.9,1,0.079,1
1998-01-05,10:00,77.9,141.3,297,1415,26,8,2,0,15,2,26,8,2,-9900,99,-9900,99,-9900,99,10,0.9,1,0.079,1
1998-01-05,11:00,72.3,154.4,429,1415,73,8,2,0,15,2,73,8,2,-9900,99,-9900,99,-9900,99,10,0.9,1,0.079,1
1998-01-05,12:00,69.0,168.7,506,1415,109,8,2,0,15,2,109,8,2,-9900,99,-9900,99,-9900,99,10,0.9,1,0.079,1
1998-01-05,13:00,68.3,183.5,523,1415,69,8,2,0,15,2,69,8,2,-9900,99,-9900,99,-9900,99,9,0.9,1,0.079,1
1998-01-05,14:00,70.3,198.1,478,1415,55,8,2,0,15,2,55,8,2,-9900,99,-9900,99,-9900,99,10,1.0,1,0.079,1
1998-01-05,15:00,74.7,211.9,374,1415,49,8,2,0,15,2,49,8,2,-9900,99,-9900,99,-9900,99,9,1.0,1,0.079,1
1998-01-05,16:00,81.1,224.4,219,1415,29,8,2,0,15,2,29,8,2,-9900,99,-9900,99,-9900,99,10,1.0,1,0.079,1
1998-01-05,17:00,87.4,233.9,42,931,1,8,2,0,15,2,1,8,2,-9900,99,-9900,99,-9900,99,10,1.0,1,0.079,1
1998-01-05,18:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,1.0,1,0.079,1
1998-01-05,19:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,1.0,1,0.079,1
1998-01-05,20:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,1.0,1,0.079,1
1998-01-05,21:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,1.0,1,0.079,1
1998-01-05,22:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,1.1,1,0.079,1
1998-01-05,23:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,1.1,1,0.079,1
1998-01-05,24:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,1.1,1,0.079,1
1998-01-06,1:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,1.1,1,0.079,1
1998-01-06,2:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,1.1,1,0.079,1
1998-01-06,3:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,1.1,1,0.079,1
1998-01-06,4:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,1.1,1,0.079,1
1998-01-06,5:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,1.1,1,0.079,1
1998-01-06,6:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,1.1,1,0.079,1
1998-01-06,7:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,1.1,1,0.079,1
1998-01-06,8:00,89.5,123.1,1,177,0,8,2,0,15,2,0,8,2,-9900,99,-9900,99,-9900,99,10,1.1,1,0.079,1
1998-01-06,9:00,85.1,129.3,121,1415,21,8,2,4,15,2,21,8,2,-9900,99,-9900,99,-9900,99,10,1.1,1,0.079,1
1998-01-06,10:00,77.8,141.2,298,1415,61,8,2,0,15,2,61,8,2,-9900,99,-9900,99,-9900,99,10,1.1,1,0.079,1
1998-01-06,11:00,72.3,154.3,431,1415,47,8,2,0,15,2,47,8,2,-9900,99,-9900,99,-9900,99,10,1.1,1,0.079,1
1998-01-06,12:00,68.9,168.5,509,1415,80,8,2,0,15,2,80,8,2,-9900,99,-9900,99,-9900,99,10,1.1,1,0.079,1
1998-01-06,13:00,68.2,183.4,526,1415,56,8,2,0,15,2,56,8,2,-9900,99,-9900,99,-9900,99,10,1.0,1,0.079,1
1998-01-06,14:00,70.1,198.0,481,1415,76,8,2,0,15,2,76,8,2,-9900,99,-9900,99,-9900,99,10,1.0,1,0.079,1
1998-01-06,15:00,74.5,211.8,378,1415,41,8,2,0,15,2,41,8,2,-9900,99,-9900,99,-9900,99,10,1.0,1,0.079,1
1998-01-06,16:00,80.9,224.4,223,1415,43,8,2,0,15,2,43,8,2,-9900,99,-9900,99,-9900,99,10,1.0,1,0.079,1
1998-01-06,17:00,87.3,233.9,44,955,2,8,2,0,15,2,2,8,2,-9900,99,-9900,99,-9900,99,10,1.0,1,0.079,1
1998-01-06,18:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,1.0,1,0.079,1
1998-01-06,19:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,1.0,1,0.079,1
1998-01-06,20:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,1.0,1,0.079,1
1998-01-06,21:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,1.0,1,0.079,1
1998-01-06,22:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,1.0,1,0.079,1
1998-01-06,23:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,1.0,1,0.079,1
1998-01-06,24:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,0.9,1,0.079,1
1998-01-07,1:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,0.9,1,0.079,1
1998-01-07,2:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,0.9,1,0.079,1
1998-01-07,3:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,0.9,1,0.079,1
1998-01-07,4:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,0.9,1,0.079,1
1998-01-07,5:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,6,0.9,1,0.079,1
1998-01-07,6:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,8,0.9,1,0.079,1
1998-01-07,7:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,8,0.9,1,0.079,1
1998-01-07,8:00,89.5,122.9,2,177,0,8,2,0,15,2,0,8,2,-9900,99,-9900,99,-9900,99,8,0.9,1,0.079,1
1998-01-07,9:00,85.1,129.2,122,1415,45,8,2,162,15,2,31,8,2,-9900,99,-9900,99,-9900,99,8,0.9,1,0.079,1
1998-01-07,10:00,77.8,141.0,299,1415,95,8,2,81,15,2,78,8,2,-9900,99,-9900,99,-9900,99,9,0.9,1,0.079,1
1998-01-07,11:00,72.2,154.1,433,1415,244,8,2,386,15,2,126,8,2,-9900,99,-9900,99,-9900,99,10,0.9,1,0.079,1
1998-01-07,12:00,68.8,168.4,511,1415,178,8,2,65,15,2,154,8,2,-9900,99,-9900,99,-9900,99,10,0.9,1,0.079,1
1998-01-07,13:00,68.1,183.3,529,1415,137,8,2,6,15,2,135,8,2,-9900,99,-9900,99,-9900,99,10,0.9,1,0.079,1
1998-01-07,14:00,70.0,198.0,484,1415,151,8,2,25,15,2,143,8,2,-9900,99,-9900,99,-9900,99,10,0.9,1,0.079,1
