YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (W/m^2),ETRN (W/m^2),Glo Mod (W/m^2),Glo Mod Unc (%),Glo Mod Source,Dir Mod (W/m^2),Dir Mod Unc (%),Dir Mod Source,Dif Mod  (W/m^2),Dif Mod Unc (%),Dif Mod Source,Meas Glo (W/m^2),Meas Glo Flg,Meas Dir (W/m^2),Meas Dir Flg,Meas Dif (W/m^2),Meas Dif Flg,TotCC (10ths),Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg
1997-01-01,1:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.6,1,0.079,1
1997-01-01,2:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.5,1,0.079,1
1997-01-01,3:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.5,1,0.079,1
1997-01-01,4:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.5,1,0.079,1
1997-01-01,5:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.5,1,0.079,1
1997-01-01,6:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.5,1,0.079,1
1997-01-01,7:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.5,1,0.079,1
1997-01-01,8:00,89.6,123.8,1,177,0,24,1,0,27,1,0,24,1,-9900,99,-9900,99,-9900,99,10,1.5,1,0.077,1
1997-01-01,9:00,85.2,130.0,118,1415,33,24,1,12,27,1,32,24,1,-9900,99,-9900,99,-9900,99,10,1.5,1,0.077,1
1997-01-01,10:00,78.0,141.9,293,1415,52,24,1,0,27,1,52,24,1,-9900,99,-9900,99,-9900,99,10,1.5,1,0.077,1
1997-01-01,11:00,72.6,155.0,424,1415,84,24,1,0,27,1,84,24,1,-9900,99,-9900,99,-9900,99,10,1.5,1,0.077,1
1997-01-01,12:00,69.4,169.1,499,1415,133,24,1,82,27,1,104,24,1,-9900,99,-9900,99,-9900,99,10,1.5,1,0.077,1
1997-01-01,13:00,68.7,183.9,514,1415,304,24,1,351,27,1,177,24,1,-9900,99,-9900,99,-9900,99,9,1.5,1,0.077,1
1997-01-01,14:00,70.7,198.4,467,1415,220,24,1,326,27,1,112,24,1,-9900,99,-9900,99,-9900,99,9,1.5,1,0.077,1
1997-01-01,15:00,75.2,212.1,362,1415,212,24,1,626,27,1,52,24,1,-9900,99,-9900,99,-9900,99,0,1.5,1,0.077,1
1997-01-01,16:00,81.6,224.5,206,1415,96,24,1,108,27,1,80,24,1,-9900,99,-9900,99,-9900,99,9,1.5,1,0.077,1
1997-01-01,17:00,87.7,233.6,34,837,7,24,1,3,27,1,7,24,1,-9900,99,-9900,99,-9900,99,10,1.5,1,0.077,1
1997-01-01,18:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.5,1,0.077,1
1997-01-01,19:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.5,1,0.077,1
1997-01-01,20:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.5,1,0.077,1
1997-01-01,21:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.4,1,0.077,1
1997-01-01,22:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.4,1,0.077,1
1997-01-01,23:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.4,1,0.077,1
1997-01-01,24:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.4,1,0.077,1
1997-01-02,1:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.4,1,0.077,1
1997-01-02,2:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,9,1.4,1,0.077,1
1997-01-02,3:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.4,1,0.077,1
