YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (W/m^2),ETRN (W/m^2),Glo Mod (W/m^2),Glo Mod Unc (%),Glo Mod Source,Dir Mod (W/m^2),Dir Mod Unc (%),Dir Mod Source,Dif Mod  (W/m^2),Dif Mod Unc (%),Dif Mod Source,Meas Glo (W/m^2),Meas Glo Flg,Meas Dir (W/m^2),Meas Dir Flg,Meas Dif (W/m^2),Meas Dif Flg,TotCC (10ths),Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg
1992-01-02,17:00,87.7,233.7,34,861,4,10,1,0,16,1,4,10,1,-9900,99,-9900,99,-9900,99,10,1.1,1,0.155,1
1992-01-02,18:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.1,1,0.155,1
1992-01-02,19:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.1,1,0.155,1
1992-01-02,20:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.1,1,0.155,1
1992-01-02,21:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.2,1,0.155,1
1992-01-02,22:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.2,1,0.155,1
1992-01-02,23:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.2,1,0.155,1
1992-01-02,24:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.2,1,0.155,1
1992-01-03,1:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.2,1,0.155,1
1992-01-03,2:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.2,1,0.155,1
1992-01-03,3:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.2,1,0.155,1
1992-01-03,4:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.2,1,0.155,1
1992-01-03,5:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.2,1,0.155,1
1992-01-03,6:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.2,1,0.155,1
1992-01-03,7:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.2,1,0.155,1
1992-01-03,8:00,89.6,123.6,1,177,0,10,1,0,16,1,0,10,1,-9900,99,-9900,99,-9900,99,10,1.2,1,0.147,1
1992-01-03,9:00,85.2,129.8,118,1415,23,10,1,0,16,1,23,10,1,-9900,99,-9900,99,-9900,99,10,1.2,1,0.147,1
1992-01-03,10:00,78.0,141.7,294,1415,47,10,1,0,16,1,47,10,1,-9900,99,-9900,99,-9900,99,10,1.2,1,0.147,1
1992-01-03,11:00,72.5,154.8,425,1415,73,10,1,0,16,1,73,10,1,-9900,99,-9900,99,-9900,99,10,1.2,1,0.147,1
1992-01-03,12:00,69.3,169.0,501,1415,92,10,1,0,16,1,92,10,1,-9900,99,-9900,99,-9900,99,10,1.2,1,0.147,1
1992-01-03,13:00,68.6,183.7,516,1415,96,10,1,0,16,1,96,10,1,-9900,99,-9900,99,-9900,99,10,1.2,1,0.147,1
1992-01-03,14:00,70.6,198.3,470,1415,84,10,1,0,16,1,84,10,1,-9900,99,-9900,99,-9900,99,10,1.2,1,0.147,1
1992-01-03,15:00,75.0,212.0,366,1415,60,10,1,0,16,1,60,10,1,-9900,99,-9900,99,-9900,99,10,1.2,1,0.147,1
1992-01-03,16:00,81.5,224.5,210,1415,37,10,1,0,16,1,37,10,1,-9900,99,-9900,99,-9900,99,10,1.2,1,0.147,1
1992-01-03,17:00,87.6,233.7,36,884,6,10,1,0,16,1,6,10,1,-9900,99,-9900,99,-9900,99,10,1.2,1,0.147,1
1992-01-03,18:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.2,1,0.147,1
1992-01-03,19:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.2,1,0.147,1
1992-01-03,20:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.2,1,0.147,1
1992-01-03,21:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.2,1,0.147,1
1992-01-03,22:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.2,1,0.147,1
1992-01-03,23:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.2,1,0.147,1
1992-01-03,24:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.2,1,0.147,1
1992-01-04,1:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.2,1,0.147,1
1992-01-04,2:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,6,1.2,1,0.147,1
1992-01-04,3:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,7,1.2,1,0.147,1
1992-01-04,4:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,8,1.2,1,0.147,1
1992-01-04,5:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,5,1.2,1,0.147,1
1992-01-04,6:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.2,1,0.147,1
1992-01-04,7:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.2,1,0.147,1
1992-01-04,8:00,89.6,123.5,1,177,0,10,1,0,16,1,0,10,1,-9900,99,-9900,99,-9900,99,8,1.1,1,0.211,1
1992-01-04,9:00,85.2,129.7,119,1415,35,10,1,50,16,1,31,10,1,-9900,99,-9900,99,-9900,99,2,1.1,1,0.211,1
1992-01-04,10:00,78.0,141.6,295,1415,120,10,1,196,16,1,79,10,1,-9900,99,-9900,99,-9900,99,3,1.1,1,0.211,1
1992-01-04,11:00,72.5,154.6,426,1415,119,10,1,90,16,1,92,10,1,-9900,99,-9900,99,-9900,99,6,1.1,1,0.211,1
1992-01-04,12:00,69.2,168.8,503,1415,236,10,1,231,16,1,154,10,1,-9900,99,-9900,99,-9900,99,6,1.1,1,0.211,1
1992-01-04,13:00,68.5,183.6,519,1415,298,10,1,384,16,1,157,10,1,-9900,99,-9900,99,-9900,99,5,1.1,1,0.211,1
1992-01-04,14:00,70.5,198.2,473,1415,148,10,1,113,16,1,110,10,1,-9900,99,-9900,99,-9900,99,5,1.1,1,0.211,1
1992-01-04,15:00,74.9,211.9,369,1415,158,10,1,119,16,1,127,10,1,-9900,99,-9900,99,-9900,99,7,1.1,1,0.211,1
1992-01-04,16:00,81.3,224.4,214,1415,71,10,1,51,16,1,63,10,1,-9900,99,-9900,99,-9900,99,10,1.1,1,0.211,1
1992-01-04,17:00,87.6,233.8,38,908,8,10,1,0,16,1,8,10,1,-9900,99,-9900,99,-9900,99,10,1.0,1,0.211,1
1992-01-04,18:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.0,1,0.211,1
1992-01-04,19:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.0,1,0.211,1
1992-01-04,20:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.0,1,0.211,1
1992-01-04,21:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.0,1,0.211,1
1992-01-04,22:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.0,1,0.211,1
1992-01-04,23:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.0,1,0.211,1
1992-01-04,24:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.0,1,0.211,1
1992-01-05,1:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.0,1,0.211,1
1992-01-05,2:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.0,1,0.211,1
1992-01-05,3:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,0.9,1,0.211,1
1992-01-05,4:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,0.9,1,0.211,1
1992-01-05,5:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,0.9,1,0.211,1
1992-01-05,6:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,0.9,1,0.211,1
1992-01-05,7:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,8,0.9,1,0.211,1
1992-01-05,8:00,89.6,123.3,1,177,0,10,1,0,16,1,0,10,1,-9900,99,-9900,99,-9900,99,10,0.9,1,0.184,1
1992-01-05,9:00,85.2,129.6,119,1415,30,10,1,0,16,1,30,10,1,-9900,99,-9900,99,-9900,99,10,0.9,1,0.184,1
1992-01-05,10:00,77.9,141.4,296,1415,65,10,1,0,16,1,65,10,1,-9900,99,-9900,99,-9900,99,10,0.9,1,0.184,1
1992-01-05,11:00,72.4,154.5,428,1415,89,10,1,0,16,1,89,10,1,-9900,99,-9900,99,-9900,99,10,0.9,1,0.184,1
1992-01-05,12:00,69.1,168.7,505,1415,113,10,1,0,16,1,113,10,1,-9900,99,-9900,99,-9900,99,10,0.9,1,0.184,1
1992-01-05,13:00,68.4,183.5,521,1415,94,10,1,0,16,1,94,10,1,-9900,99,-9900,99,-9900,99,10,0.9,1,0.184,1
1992-01-05,14:00,70.3,198.1,476,1415,83,10,1,0,16,1,83,10,1,-9900,99,-9900,99,-9900,99,10,0.9,1,0.184,1
1992-01-05,15:00,74.7,211.9,372,1415,77,10,1,0,16,1,77,10,1,-9900,99,-9900,99,-9900,99,10,0.9,1,0.184,1
1992-01-05,16:00,81.2,224.4,217,1415,54,10,1,10,16,1,52,10,1,-9900,99,-9900,99,-9900,99,9,0.9,1,0.184,1
1992-01-05,17:00,87.5,233.9,41,931,7,10,1,0,16,1,7,10,1,-9900,99,-9900,99,-9900,99,10,0.9,1,0.184,1
1992-01-05,18:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,0.9,1,0.184,1
1992-01-05,19:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,0.9,1,0.184,1
1992-01-05,20:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,0.9,1,0.184,1
1992-01-05,21:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,0.9,1,0.184,1
1992-01-05,22:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,0.9,1,0.184,1
1992-01-05,23:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,0.9,1,0.184,1
1992-01-05,24:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,0.9,1,0.184,1
1992-01-06,1:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,0.9,1,0.184,1
1992-01-06,2:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,0.9,1,0.184,1
1992-01-06,3:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,0.9,1,0.184,1
1992-01-06,4:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,0.9,1,0.184,1
1992-01-06,5:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,0.9,1,0.184,1
1992-01-06,6:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,0.9,1,0.184,1
1992-01-06,7:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,0.9,1,0.184,1
1992-01-06,8:00,89.5,123.2,1,177,0,10,1,0,16,1,0,10,1,-9900,99,-9900,99,-9900,99,10,0.9,1,0.185,1
1992-01-06,9:00,85.1,129.4,120,1415,24,10,1,0,16,1,24,10,1,-9900,99,-9900,99,-9900,99,10,0.9,1,0.185,1
1992-01-06,10:00,77.9,141.3,297,1415,53,10,1,0,16,1,53,10,1,-9900,99,-9900,99,-9900,99,10,0.9,1,0.185,1
1992-01-06,11:00,72.3,154.4,430,1415,72,10,1,0,16,1,72,10,1,-9900,99,-9900,99,-9900,99,10,0.9,1,0.185,1
1992-01-06,12:00,69.0,168.6,507,1415,91,10,1,0,16,1,91,10,1,-9900,99,-9900,99,-9900,99,10,0.9,1,0.185,1
1992-01-06,13:00,68.3,183.4,524,1415,95,10,1,0,16,1,95,10,1,-9900,99,-9900,99,-9900,99,10,0.9,1,0.185,1
1992-01-06,14:00,70.2,198.1,479,1415,84,10,1,0,16,1,84,10,1,-9900,99,-9900,99,-9900,99,10,1.0,1,0.185,1
1992-01-06,15:00,74.6,211.8,376,1415,149,10,1,183,16,1,100,10,1,-9900,99,-9900,99,-9900,99,10,1.0,1,0.185,1
1992-01-06,16:00,81.0,224.4,221,1415,53,10,1,0,16,1,53,10,1,-9900,99,-9900,99,-9900,99,10,1.0,1,0.185,1
1992-01-06,17:00,87.4,233.9,43,955,10,10,1,1,16,1,10,10,1,-9900,99,-9900,99,-9900,99,10,1.0,1,0.185,1
1992-01-06,18:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.0,1,0.185,1
1992-01-06,19:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.0,1,0.185,1
1992-01-06,20:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.0,1,0.185,1
1992-01-06,21:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.0,1,0.185,1
1992-01-06,22:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.0,1,0.185,1
1992-01-06,23:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,7,1.0,1,0.185,1
1992-01-06,24:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,9,1.0,1,0.185,1
1992-01-07,1:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,9,1.0,1,0.185,1
1992-01-07,2:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.0,1,0.185,1
1992-01-07,3:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.0,1,0.185,1
1992-01-07,4:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.0,1,0.185,1
1992-01-07,5:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,9,1.1,1,0.185,1
1992-01-07,6:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.1,1,0.185,1
1992-01-07,7:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.1,1,0.185,1
1992-01-07,8:00,89.5,123.0,2,177,0,10,1,0,16,1,0,10,1,-9900,99,-9900,99,-9900,99,10,1.1,1,0.125,1
1992-01-07,9:00,85.1,129.2,121,1415,16,10,1,0,16,1,16,10,1,-9900,99,-9900,99,-9900,99,10,1.1,1,0.125,1
1992-01-07,10:00,77.8,141.1,298,1415,33,10,1,0,16,1,33,10,1,-9900,99,-9900,99,-9900,99,10,1.2,1,0.125,1
1992-01-07,11:00,72.2,154.2,432,1415,92,10,1,68,16,1,71,10,1,-9900,99,-9900,99,-9900,99,9,1.2,1,0.125,1
1992-01-07,12:00,68.9,168.5,510,1415,308,10,1,465,16,1,140,10,1,-9900,99,-9900,99,-9900,99,7,1.2,1,0.125,1
1992-01-07,13:00,68.1,183.3,527,1415,306,10,1,516,16,1,114,10,1,-9900,99,-9900,99,-9900,99,3,1.2,1,0.125,1
1992-01-07,14:00,70.1,198.0,483,1415,282,10,1,582,16,1,83,10,1,-9900,99,-9900,99,-9900,99,1,1.2,1,0.125,1
1992-01-07,15:00,74.4,211.8,379,1415,212,10,1,539,16,1,68,10,1,-9900,99,-9900,99,-9900,99,0,1.3,1,0.125,1
1992-01-07,16:00,80.9,224.3,225,1415,102,10,1,344,16,1,48,10,1,-9900,99,-9900,99,-9900,99,0,1.3,1,0.125,1
1992-01-07,17:00,87.3,234.0,45,979,14,10,1,32,16,1,13,10,1,-9900,99,-9900,99,-9900,99,8,1.3,1,0.125,1
1992-01-07,18:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,4,1.3,1,0.125,1
1992-01-07,19:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,1.3,1,0.125,1
1992-01-07,20:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,1.4,1,0.125,1
1992-01-07,21:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,1,1.4,1,0.125,1
1992-01-07,22:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,1.4,1,0.125,1
1992-01-07,23:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,5,1.4,1,0.125,1
1992-01-07,24:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.4,1,0.125,1
1992-01-08,1:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.5,1,0.125,1
1992-01-08,2:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,3,1.5,1,0.125,1
1992-01-08,3:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,6,1.5,1,0.125,1
1992-01-08,4:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.5,1,0.125,1
1992-01-08,5:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.5,1,0.125,1
1992-01-08,6:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,9,1.5,1,0.125,1
1992-01-08,7:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,1.6,1,0.125,1
1992-01-08,8:00,89.5,122.9,2,177,0,10,1,0,16,1,0,10,1,-9900,99,-9900,99,-9900,99,10,1.6,1,0.208,1
1992-01-08,9:00,85.0,129.1,122,1415,40,10,1,22,16,1,39,10,1,-9900,99,-9900,99,-9900,99,10,1.6,1,0.208,1
1992-01-08,10:00,77.7,141.0,300,1415,96,10,1,62,16,1,83,10,1,-9900,99,-9900,99,-9900,99,10,1.6,1,0.208,1
1992-01-08,11:00,72.1,154.1,434,1415,215,10,1,298,16,1,124,10,1,-9900,99,-9900,99,-9900,99,7,1.6,1,0.208,1
1992-01-08,12:00,68.8,168.3,512,1415,180,10,1,87,16,1,149,10,1,-9900,99,-9900,99,-9900,99,9,1.6,1,0.208,1
1992-01-08,13:00,68.0,183.2,530,1415,294,10,1,396,16,1,146,10,1,-9900,99,-9900,99,-9900,99,7,1.6,1,0.208,1
