YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (W/m^2),ETRN (W/m^2),Glo Mod (W/m^2),Glo Mod Unc (%),Glo Mod Source,Dir Mod (W/m^2),Dir Mod Unc (%),Dir Mod Source,Dif Mod  (W/m^2),Dif Mod Unc (%),Dif Mod Source,Meas Glo (W/m^2),Meas Glo Flg,Meas Dir (W/m^2),Meas Dir Flg,Meas Dif (W/m^2),Meas Dif Flg,TotCC (10ths),Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg
1993-01-07,3:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,9,0.6,1,0.059,1
1993-01-07,4:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,9,0.6,1,0.059,1
1993-01-07,5:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,0.7,1,0.059,1
1993-01-07,6:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,0.7,1,0.059,1
1993-01-07,7:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,8,0.7,1,0.059,1
1993-01-07,8:00,89.5,122.9,2,177,0,10,1,0,16,1,0,10,1,-9900,99,-9900,99,-9900,99,7,0.7,1,0.169,1
1993-01-07,9:00,85.1,129.1,122,1415,43,10,1,32,16,1,40,10,1,-9900,99,-9900,99,-9900,99,9,0.7,1,0.169,1
1993-01-07,10:00,77.8,141.0,300,1415,150,10,1,219,16,1,104,10,1,-9900,99,-9900,99,-9900,99,10,0.7,1,0.169,1
1993-01-07,11:00,72.2,154.1,433,1415,183,10,1,196,16,1,123,10,1,-9900,99,-9900,99,-9900,99,10,0.7,1,0.169,1
1993-01-07,12:00,68.8,168.4,512,1415,306,10,1,430,16,1,150,10,1,-9900,99,-9900,99,-9900,99,7,0.7,1,0.169,1
1993-01-07,13:00,68.0,183.2,529,1415,279,10,1,395,16,1,131,10,1,-9900,99,-9900,99,-9900,99,8,0.7,1,0.169,1
1993-01-07,14:00,69.9,197.9,485,1415,207,10,1,267,16,1,116,10,1,-9900,99,-9900,99,-9900,99,7,0.8,1,0.169,1
1993-01-07,15:00,74.3,211.8,382,1415,104,10,1,58,16,1,88,10,1,-9900,99,-9900,99,-9900,99,8,0.8,1,0.169,1
1993-01-07,16:00,80.7,224.3,228,1415,59,10,1,36,16,1,53,10,1,-9900,99,-9900,99,-9900,99,7,0.8,1,0.169,1
1993-01-07,17:00,87.3,234.1,47,1002,8,10,1,0,16,1,8,10,1,-9900,99,-9900,99,-9900,99,10,0.8,1,0.169,1
1993-01-07,18:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,0.8,1,0.169,1
1993-01-07,19:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,0.8,1,0.169,1
1993-01-07,20:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,0.8,1,0.169,1
1993-01-07,21:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,0.8,1,0.169,1
1993-01-07,22:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,0.8,1,0.169,1
1993-01-07,23:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,0.9,1,0.169,1
1993-01-07,24:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,0.9,1,0.169,1
1993-01-08,1:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,0.9,1,0.169,1
1993-01-08,2:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,0.9,1,0.169,1
1993-01-08,3:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,9,0.9,1,0.169,1
1993-01-08,4:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,0.9,1,0.169,1
1993-01-08,5:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,0.9,1,0.169,1
1993-01-08,6:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,0.9,1,0.169,1
1993-01-08,7:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,0.9,1,0.169,1
1993-01-08,8:00,89.5,122.7,2,200,0,10,1,0,16,1,0,10,1,-9900,99,-9900,99,-9900,99,10,0.9,1,0.233,1
1993-01-08,9:00,85.0,129.0,123,1415,33,10,1,0,16,1,33,10,1,-9900,99,-9900,99,-9900,99,9,0.9,1,0.233,1
1993-01-08,10:00,77.7,140.8,301,1415,90,10,1,10,16,1,87,10,1,-9900,99,-9900,99,-9900,99,9,0.9,1,0.233,1
1993-01-08,11:00,72.1,154.0,435,1415,227,10,1,136,16,1,185,10,1,-9900,99,-9900,99,-9900,99,7,0.9,1,0.233,1
1993-01-08,12:00,68.7,168.2,514,1415,91,10,1,0,16,1,91,10,1,-9900,99,-9900,99,-9900,99,10,0.9,1,0.233,1
1993-01-08,13:00,67.9,183.1,533,1415,96,10,1,0,16,1,96,10,1,-9900,99,-9900,99,-9900,99,10,0.9,1,0.233,1
