YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (W/m^2),ETRN (W/m^2),Glo Mod (W/m^2),Glo Mod Unc (%),Glo Mod Source,Dir Mod (W/m^2),Dir Mod Unc (%),Dir Mod Source,Dif Mod  (W/m^2),Dif Mod Unc (%),Dif Mod Source,Meas Glo (W/m^2),Meas Glo Flg,Meas Dir (W/m^2),Meas Dir Flg,Meas Dif (W/m^2),Meas Dif Flg,TotCC (10ths),Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg
2003-01-02,10:00,78.0,141.8,293,1415,108,8,2,108,15,2,86,8,2,-9900,99,-9900,99,-9900,99,10,2.3,3,0.079,1
2003-01-02,11:00,72.5,154.9,424,1415,140,8,2,63,15,2,121,8,2,-9900,99,-9900,99,-9900,99,10,2.4,3,0.079,1
2003-01-02,12:00,69.3,169.1,500,1415,92,8,2,0,15,2,92,8,2,-9900,99,-9900,99,-9900,99,10,2.5,3,0.079,1
2003-01-02,13:00,68.7,183.8,515,1415,81,8,2,0,15,2,81,8,2,-9900,99,-9900,99,-9900,99,10,2.5,3,0.079,1
2003-01-02,14:00,70.7,198.4,468,1415,76,8,2,0,15,2,76,8,2,-9900,99,-9900,99,-9900,99,10,2.6,3,0.079,1
2003-01-02,15:00,75.1,212.0,363,1415,58,8,2,0,15,2,58,8,2,-9900,99,-9900,99,-9900,99,10,2.7,3,0.079,1
2003-01-02,16:00,81.5,224.5,208,1415,47,8,2,0,15,2,47,8,2,-9900,99,-9900,99,-9900,99,10,2.9,3,0.079,1
2003-01-02,17:00,87.7,233.7,35,861,1,8,2,0,15,2,1,8,2,-9900,99,-9900,99,-9900,99,10,2.7,3,0.079,1
2003-01-02,18:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,2.5,3,0.079,1
2003-01-02,19:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,2.4,3,0.079,1
2003-01-02,20:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,2.3,3,0.079,1
2003-01-02,21:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,2.2,3,0.079,1
2003-01-02,22:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,2.1,3,0.079,1
2003-01-02,23:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,2.0,3,0.079,1
2003-01-02,24:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,1.8,3,0.079,1
2003-01-03,1:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,1.7,3,0.079,1
2003-01-03,2:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,9,1.4,3,0.079,1
2003-01-03,3:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,7,1.2,3,0.079,1
2003-01-03,4:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,3,1.0,3,0.079,1
2003-01-03,5:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,8,1.1,3,0.079,1
2003-01-03,6:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,1.3,3,0.079,1
2003-01-03,7:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,1.4,3,0.079,1
2003-01-03,8:00,89.6,123.6,1,177,0,8,2,0,15,2,0,8,2,-9900,99,-9900,99,-9900,99,8,1.6,3,0.079,1
2003-01-03,9:00,85.2,129.8,119,1415,44,8,2,165,15,2,30,8,2,-9900,99,-9900,99,-9900,99,10,1.8,3,0.079,1
2003-01-03,10:00,78.0,141.7,294,1415,100,8,2,102,15,2,78,8,2,-9900,99,-9900,99,-9900,99,7,1.9,3,0.079,1
2003-01-03,11:00,72.5,154.7,426,1415,135,8,2,35,15,2,125,8,2,-9900,99,-9900,99,-9900,99,10,2.1,3,0.079,1
2003-01-03,12:00,69.2,168.9,502,1415,115,8,2,0,15,2,115,8,2,-9900,99,-9900,99,-9900,99,10,2.2,3,0.079,1
2003-01-03,13:00,68.6,183.7,517,1415,100,8,2,0,15,2,100,8,2,-9900,99,-9900,99,-9900,99,10,2.4,3,0.079,1
2003-01-03,14:00,70.5,198.3,471,1415,62,8,2,0,15,2,62,8,2,-9900,99,-9900,99,-9900,99,10,2.4,3,0.079,1
2003-01-03,15:00,75.0,212.0,367,1415,125,8,2,47,15,2,112,8,2,-9900,99,-9900,99,-9900,99,10,2.5,3,0.079,1
2003-01-03,16:00,81.4,224.4,211,1415,77,8,2,9,15,2,76,8,2,-9900,99,-9900,99,-9900,99,10,2.5,3,0.079,1
2003-01-03,17:00,87.6,233.7,37,884,2,8,2,2,15,2,2,8,2,-9900,99,-9900,99,-9900,99,10,2.6,3,0.079,1
2003-01-03,18:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,2.6,3,0.079,1
2003-01-03,19:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,2.6,3,0.079,1
2003-01-03,20:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,2.7,3,0.079,1
2003-01-03,21:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,2.7,3,0.079,1
2003-01-03,22:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,2.7,3,0.079,1
2003-01-03,23:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,2.8,3,0.079,1
2003-01-03,24:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,2.8,3,0.079,1
2003-01-04,1:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,2.9,3,0.079,1
2003-01-04,2:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,2.8,3,0.079,1
2003-01-04,3:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,2.8,3,0.079,1
2003-01-04,4:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,2.8,3,0.079,1
2003-01-04,5:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,2.7,3,0.079,1
2003-01-04,6:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,2.7,3,0.079,1
2003-01-04,7:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,2.7,3,0.079,1
2003-01-04,8:00,89.6,123.4,1,177,0,8,2,0,15,2,0,8,2,-9900,99,-9900,99,-9900,99,10,2.5,3,0.079,1
2003-01-04,9:00,85.2,129.7,119,1415,12,8,2,0,15,2,12,8,2,-9900,99,-9900,99,-9900,99,10,2.4,3,0.079,1
2003-01-04,10:00,78.0,141.5,295,1415,26,8,2,0,15,2,26,8,2,-9900,99,-9900,99,-9900,99,10,2.3,3,0.079,1
2003-01-04,11:00,72.4,154.6,427,1415,218,8,2,253,15,2,142,8,2,-9900,99,-9900,99,-9900,99,9,2.1,3,0.079,1
2003-01-04,12:00,69.1,168.8,504,1415,150,8,2,30,15,2,139,8,2,-9900,99,-9900,99,-9900,99,5,1.9,3,0.079,1
2003-01-04,13:00,68.4,183.6,520,1415,256,8,2,243,15,2,167,8,2,-9900,99,-9900,99,-9900,99,10,1.7,3,0.079,1
2003-01-04,14:00,70.4,198.2,474,1415,104,8,2,0,15,2,104,8,2,-9900,99,-9900,99,-9900,99,9,1.6,3,0.079,1
2003-01-04,15:00,74.8,211.9,370,1415,240,8,2,374,15,2,142,8,2,-9900,99,-9900,99,-9900,99,9,1.6,3,0.079,1
2003-01-04,16:00,81.3,224.4,215,1415,136,8,2,370,15,2,79,8,2,-9900,99,-9900,99,-9900,99,8,1.6,3,0.079,1
2003-01-04,17:00,87.5,233.8,39,908,5,8,2,103,15,2,3,8,2,-9900,99,-9900,99,-9900,99,8,1.5,3,0.079,1
2003-01-04,18:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,3,1.4,3,0.079,1
2003-01-04,19:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,3,1.3,3,0.079,1
2003-01-04,20:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,3,1.3,3,0.079,1
2003-01-04,21:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,2,1.3,3,0.079,1
2003-01-04,22:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,1.3,3,0.079,1
2003-01-04,23:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,8,1.3,3,0.079,1
2003-01-04,24:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,2,1.3,3,0.079,1
2003-01-05,1:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,1.4,3,0.079,1
2003-01-05,2:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,1.4,3,0.079,1
2003-01-05,3:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,1.4,3,0.079,1
2003-01-05,4:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,1.4,3,0.079,1
2003-01-05,5:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,8,1.4,3,0.079,1
2003-01-05,6:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,9,1.5,3,0.079,1
2003-01-05,7:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,1.5,3,0.079,1
2003-01-05,8:00,89.5,123.3,1,177,0,8,2,0,15,2,0,8,2,-9900,99,-9900,99,-9900,99,10,1.6,3,0.079,1
2003-01-05,9:00,85.1,129.5,120,1415,33,8,2,120,15,2,22,8,2,-9900,99,-9900,99,-9900,99,10,1.6,3,0.079,1
2003-01-05,10:00,77.9,141.4,296,1415,130,8,2,296,15,2,67,8,2,-9900,99,-9900,99,-9900,99,10,1.6,3,0.079,1
2003-01-05,11:00,72.4,154.5,429,1415,224,8,2,380,15,2,108,8,2,-9900,99,-9900,99,-9900,99,8,1.7,3,0.079,1
2003-01-05,12:00,69.1,168.7,506,1415,333,8,2,611,15,2,114,8,2,-9900,99,-9900,99,-9900,99,10,1.8,3,0.079,1
2003-01-05,13:00,68.3,183.5,522,1415,300,8,2,425,15,2,142,8,2,-9900,99,-9900,99,-9900,99,3,1.9,3,0.079,1
2003-01-05,14:00,70.3,198.1,477,1415,303,8,2,612,15,2,96,8,2,-9900,99,-9900,99,-9900,99,4,1.7,3,0.079,1
2003-01-05,15:00,74.7,211.9,373,1415,222,8,2,479,15,2,95,8,2,-9900,99,-9900,99,-9900,99,3,1.6,3,0.079,1
2003-01-05,16:00,81.1,224.4,218,1415,148,8,2,316,15,2,99,8,2,-9900,99,-9900,99,-9900,99,7,1.4,3,0.079,1
2003-01-05,17:00,87.5,233.9,41,931,6,8,2,92,15,2,4,8,2,-9900,99,-9900,99,-9900,99,9,1.4,3,0.079,1
2003-01-05,18:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,5,1.3,3,0.079,1
2003-01-05,19:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,1.3,3,0.079,1
2003-01-05,20:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,1.3,3,0.079,1
2003-01-05,21:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,1.3,3,0.079,1
2003-01-05,22:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,2,1.3,3,0.079,1
2003-01-05,23:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,5,1.3,3,0.079,1
2003-01-05,24:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,2,1.4,3,0.079,1
2003-01-06,1:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,2,1.4,3,0.079,1
2003-01-06,2:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,3,1.3,3,0.079,1
2003-01-06,3:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,2,1.3,3,0.079,1
2003-01-06,4:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,1.2,3,0.079,1
2003-01-06,5:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,1.1,3,0.079,1
2003-01-06,6:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,1.1,3,0.079,1
2003-01-06,7:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,1.0,3,0.079,1
2003-01-06,8:00,89.5,123.1,1,177,0,8,2,0,15,2,0,8,2,-9900,99,-9900,99,-9900,99,0,1.1,3,0.079,1
2003-01-06,9:00,85.1,129.4,121,1415,44,8,2,290,15,2,20,8,2,-9900,99,-9900,99,-9900,99,0,1.3,3,0.079,1
2003-01-06,10:00,77.9,141.2,298,1415,165,8,2,555,15,2,47,8,2,-9900,99,-9900,99,-9900,99,0,1.4,3,0.079,1
2003-01-06,11:00,72.3,154.3,430,1415,265,8,2,656,15,2,64,8,2,-9900,99,-9900,99,-9900,99,0,1.3,3,0.079,1
2003-01-06,12:00,69.0,168.6,508,1415,333,8,2,723,15,2,72,8,2,-9900,99,-9900,99,-9900,99,0,1.3,3,0.079,1
2003-01-06,13:00,68.2,183.4,525,1415,349,8,2,728,15,2,78,8,2,-9900,99,-9900,99,-9900,99,0,1.2,3,0.079,1
2003-01-06,14:00,70.2,198.0,480,1415,317,8,2,687,15,2,82,8,2,-9900,99,-9900,99,-9900,99,0,1.1,3,0.079,1
2003-01-06,15:00,74.6,211.8,377,1415,246,8,2,625,15,2,79,8,2,-9900,99,-9900,99,-9900,99,0,1.1,3,0.079,1
2003-01-06,16:00,81.0,224.4,222,1415,145,8,2,414,15,2,79,8,2,-9900,99,-9900,99,-9900,99,0,1.0,3,0.079,1
2003-01-06,17:00,87.4,234.0,44,955,6,8,2,125,15,2,3,8,2,-9900,99,-9900,99,-9900,99,0,0.9,3,0.079,1
2003-01-06,18:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,0.9,3,0.079,1
2003-01-06,19:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,0.8,3,0.079,1
2003-01-06,20:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,0.8,3,0.079,1
2003-01-06,21:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,0.8,3,0.079,1
2003-01-06,22:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,0.8,3,0.079,1
2003-01-06,23:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,0.8,3,0.079,1
2003-01-06,24:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,0.8,3,0.079,1
2003-01-07,1:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,0.8,3,0.079,1
2003-01-07,2:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,0.9,3,0.079,1
2003-01-07,3:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,1.0,3,0.079,1
2003-01-07,4:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,1.0,3,0.079,1
2003-01-07,5:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,1.1,3,0.079,1
2003-01-07,6:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,1.1,3,0.079,1
2003-01-07,7:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,1.1,3,0.079,1
2003-01-07,8:00,89.5,123.0,2,177,0,8,2,0,15,2,0,8,2,-9900,99,-9900,99,-9900,99,0,1.1,3,0.079,1
2003-01-07,9:00,85.1,129.2,122,1415,45,8,2,287,15,2,20,8,2,-9900,99,-9900,99,-9900,99,0,1.2,3,0.079,1
2003-01-07,10:00,77.8,141.1,299,1415,165,8,2,555,15,2,47,8,2,-9900,99,-9900,99,-9900,99,0,1.2,3,0.079,1
2003-01-07,11:00,72.2,154.2,432,1415,270,8,2,673,15,2,63,8,2,-9900,99,-9900,99,-9900,99,0,1.2,3,0.079,1
2003-01-07,12:00,68.8,168.4,511,1415,333,8,2,711,15,2,75,8,2,-9900,99,-9900,99,-9900,99,0,1.2,3,0.079,1
2003-01-07,13:00,68.1,183.3,528,1415,349,8,2,715,15,2,81,8,2,-9900,99,-9900,99,-9900,99,0,1.2,3,0.079,1
2003-01-07,14:00,70.0,198.0,484,1415,323,8,2,711,15,2,79,8,2,-9900,99,-9900,99,-9900,99,0,1.2,3,0.079,1
2003-01-07,15:00,74.4,211.8,380,1415,245,8,2,604,15,2,82,8,2,-9900,99,-9900,99,-9900,99,0,1.1,3,0.079,1
2003-01-07,16:00,80.8,224.3,226,1415,141,8,2,385,15,2,80,8,2,-9900,99,-9900,99,-9900,99,0,1.1,3,0.079,1
2003-01-07,17:00,87.3,234.0,46,979,7,8,2,121,15,2,4,8,2,-9900,99,-9900,99,-9900,99,0,1.0,3,0.079,1
2003-01-07,18:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,1.0,3,0.079,1
2003-01-07,19:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,1.0,3,0.079,1
2003-01-07,20:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,1.0,3,0.079,1
2003-01-07,21:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,1.0,3,0.079,1
2003-01-07,22:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,1.0,3,0.079,1
2003-01-07,23:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,1.0,3,0.079,1
2003-01-07,24:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,1.0,3,0.079,1
2003-01-08,1:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,0.9,3,0.079,1
2003-01-08,2:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,1.0,3,0.079,1
2003-01-08,3:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,1.0,3,0.079,1
2003-01-08,4:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,1.0,3,0.079,1
2003-01-08,5:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,1.0,3,0.079,1
2003-01-08,6:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,1.0,3,0.079,1
2003-01-08,7:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,1.0,3,0.079,1
2003-01-08,8:00,89.5,122.7,2,200,0,8,2,0,15,2,0,8,2,-9900,99,-9900,99,-9900,99,10,1.0,3,0.079,1
2003-01-08,9:00,85.0,129.0,123,1415,45,8,2,288,15,2,20,8,2,-9900,99,-9900,99,-9900,99,8,1.0,3,0.079,1
2003-01-08,10:00,77.7,140.9,301,1415,165,8,2,550,15,2,47,8,2,-9900,99,-9900,99,-9900,99,8,1.0,3,0.079,1
2003-01-08,11:00,72.1,154.0,435,1415,270,8,2,668,15,2,64,8,2,-9900,99,-9900,99,-9900,99,0,1.0,3,0.079,1
2003-01-08,12:00,68.7,168.3,513,1415,339,8,2,729,15,2,73,8,2,-9900,99,-9900,99,-9900,99,0,1.1,3,0.079,1
2003-01-08,13:00,67.9,183.2,531,1415,355,8,2,733,15,2,78,8,2,-9900,99,-9900,99,-9900,99,0,1.1,3,0.079,1
