YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (W/m^2),ETRN (W/m^2),Glo Mod (W/m^2),Glo Mod Unc (%),Glo Mod Source,Dir Mod (W/m^2),Dir Mod Unc (%),Dir Mod Source,Dif Mod  (W/m^2),Dif Mod Unc (%),Dif Mod Source,Meas Glo (W/m^2),Meas Glo Flg,Meas Dir (W/m^2),Meas Dir Flg,Meas Dif (W/m^2),Meas Dif Flg,TotCC (10ths),Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg
2004-01-01,1:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,1.1,3,0.079,1
2004-01-01,2:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,1.1,3,0.079,1
2004-01-01,3:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,1.1,3,0.079,1
2004-01-01,4:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,1.1,3,0.079,1
2004-01-01,5:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,1.1,3,0.079,1
2004-01-01,6:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,1.1,3,0.079,1
2004-01-01,7:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,1.1,3,0.079,1
2004-01-01,8:00,89.6,123.9,1,177,0,8,2,0,15,2,0,8,2,-9900,99,-9900,99,-9900,99,10,1.2,3,0.079,1
2004-01-01,9:00,85.2,130.1,118,1415,16,8,2,0,15,2,16,8,2,-9900,99,-9900,99,-9900,99,10,1.2,3,0.079,1
2004-01-01,10:00,78.1,142.0,293,1415,147,8,2,334,15,2,78,8,2,-9900,99,-9900,99,-9900,99,10,1.2,3,0.079,1
2004-01-01,11:00,72.6,155.1,423,1415,250,8,2,575,15,2,77,8,2,-9900,99,-9900,99,-9900,99,10,1.2,3,0.079,1
2004-01-01,12:00,69.4,169.2,498,1415,311,8,2,433,15,2,158,8,2,-9900,99,-9900,99,-9900,99,10,1.2,3,0.079,1
2004-01-01,13:00,68.8,184.0,512,1415,56,8,2,0,15,2,56,8,2,-9900,99,-9900,99,-9900,99,10,1.2,3,0.079,1
2004-01-01,14:00,70.8,198.5,465,1415,285,8,2,395,15,2,154,8,2,-9900,99,-9900,99,-9900,99,10,1.1,3,0.079,1
2004-01-01,15:00,75.3,212.1,360,1415,235,8,2,564,15,2,91,8,2,-9900,99,-9900,99,-9900,99,10,1.1,3,0.079,1
